Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
102.23,4,11.0,4,3,2,37,5,0,0
4098.88,1,0.0,2,2,3,89,9,3,0
2985.06,4,3.0,2,4,4,64,14,0,0
4196.75,3,21.0,2,6,0,46,13,3,0
1829.76,2,3.0,2,2,2,113,7,3,1
436.61,0,13.0,1,1,2,26,14,3,0
1919.0729718880464,2,10.0,1,3,2,44,4,2,1
3519.8257714415367,3,11.972996732013794,1,4,2,20,8,3,1
2900.639274914525,1,15.281091831661046,1,4,2,63,13,3,1
2244.842548279116,0,15.873754919767144,1,6,4,49,6,2,1
2154.908932769931,2,8.611978356048612,0,3,2,64,4,1,1
2588.05,0,1.0,1,7,4,57,1,4,0
208.33,4,1.0,4,4,1,76,5,3,0
3738.3726923461495,1,20.872748836615383,1,3,1,44,10,0,1
1361.25,1,8.0,1,6,3,68,11,4,0
1423.05,1,16.0,2,6,3,113,6,4,0
2288.5,3,7.0,0,6,2,108,6,4,0
4181.79,1,6.0,1,8,4,101,10,0,0
1500.24,0,10.0,2,6,1,113,1,4,1
2511.21206686576,0,6.290822245154254,1,0,2,5,3,1,1
64.12137308177951,3,5.865164078173944,0,4,0,100,2,0,1
2794.914029530636,1,10.928048714762275,1,1,1,92,7,2,1
1927.27,0,4.0,1,6,1,106,11,1,0
3828.97,0,19.0,2,0,0,18,7,3,0
910.04,3,7.0,2,3,1,110,1,0,0
3121.5,1,8.0,0,6,4,39,3,0,0
3021.35,4,5.0,2,7,0,36,7,1,0
689.4967932048438,0,12.684880728365481,1,1,3,68,3,0,1
677.85,4,20.0,2,6,0,72,11,3,0
2350.73,1,20.0,1,6,4,42,1,0,0
3785.72,0,7.0,2,0,3,81,7,4,1
3823.84,1,20.0,0,0,3,93,2,0,0
1004.14,0,19.0,0,7,4,1,4,3,0
2481.28,4,4.0,2,3,2,80,5,1,0
4915.803819068119,4,20.705039467496924,2,3,0,46,6,1,1
1942.29,1,21.0,2,7,4,11,2,3,0
576.8268383643413,3,11.038068601902543,1,4,2,8,6,3,1
4075.288871955793,1,15.87576526139117,1,3,1,35,3,2,1
1657.96,4,8.0,1,0,1,76,9,0,0
2782.69,0,21.0,0,7,3,1,14,0,0
1679.8751392517865,1,11.155042542918007,0,2,0,7,3,1,1
757.2215202428159,2,4.454740993617763,1,4,0,83,6,1,1
2934.24,2,0.0,2,7,2,14,13,3,0
4059.97,0,7.0,1,5,3,10,10,3,0
2342.21,2,1.0,1,1,1,77,1,0,0
2463.0349868451735,4,3.939940459545678,0,3,3,56,6,2,1
4918.028168167917,2,17.863993764949225,2,7,2,42,12,4,1
4947.13,4,6.0,2,1,0,36,6,1,0
3483.576534612563,2,9.713607758212312,0,3,0,91,3,3,1
633.28,0,7.0,1,4,0,6,7,4,0
3321.37,1,20.0,1,8,2,82,1,5,0
2205.2806756690866,2,3.7071059897904117,1,7,3,71,12,3,1
3935.5218733818438,1,12.776873066792028,1,5,4,15,6,0,1
256.2669246694931,1,22.06795320679601,1,5,2,13,10,3,1
539.83,1,16.0,1,6,3,53,7,4,0
1651.87,4,6.0,0,1,2,74,4,3,0
1614.540996976381,2,9.149958768830233,2,2,1,47,8,1,1
4234.645913872098,1,11.336771253377455,0,1,2,93,4,2,1
2980.8610132100257,0,19.524516011484348,1,3,0,35,10,3,1
3694.86,2,16.0,1,3,0,89,7,1,0
2450.59,1,0.0,1,6,2,46,12,1,0
1127.12,0,4.0,2,2,4,25,5,3,0
333.53409778175495,0,12.566569134792243,1,2,1,74,9,2,1
4368.362353803251,4,5.6037242447408,0,7,1,60,8,1,1
864.91,3,17.0,2,6,0,78,12,0,0
4110.7954159956835,3,12.816452814488603,1,3,2,86,3,1,1
2116.2378825284845,2,6.349700873103474,0,2,1,82,6,0,1
3440.8111760296533,3,12.715868233917197,2,2,2,36,7,3,1
2418.5227309604065,4,20.399942732870326,1,3,1,14,2,2,1
2470.630572341554,3,7.743195259651957,0,1,3,70,6,1,1
2992.054433588678,1,3.7346039306578733,2,1,3,95,1,3,1
4005.48,1,6.0,2,4,0,32,12,1,0
359.69993886786153,3,9.863853282867753,1,0,2,109,5,3,1
1402.1723160353724,3,7.517748191353908,0,3,0,104,1,1,1
4361.5,1,23.0,0,8,1,110,6,3,0
4090.21,0,13.0,0,6,3,108,11,0,0
3230.210403143261,1,10.848190066961362,1,2,3,14,5,2,1
2199.59,1,9.0,2,1,3,85,2,3,0
1393.4,0,2.0,1,5,0,65,8,1,0
49997.8,2,11.542445941046257,2,7,2,74,11,1,1
4405.19,4,14.0,1,7,4,73,10,3,0
2915.9289260803153,1,0.21100975102218844,2,3,0,32,3,1,1
2315.86,2,21.0,2,3,3,17,6,3,0
53.36,4,18.0,0,4,0,88,4,0,0
3066.19,2,9.0,2,2,0,92,8,3,0
552.56,3,22.0,2,2,1,77,2,1,0
4959.025406821349,2,19.762111028543767,1,7,1,71,3,2,1
1207.72,1,23.0,2,3,2,53,1,4,0
4712.732768010754,2,19.102155668874417,1,1,3,108,4,0,1
4063.39,2,12.0,2,2,0,81,14,1,0
350.1267884440694,3,12.151024968930315,1,0,2,109,2,2,1
1054.7154404639073,2,17.0,2,3,0,70,9,1,1
3022.62,0,4.0,0,0,0,66,14,0,0
1324.0733008404582,0,11.088651802179433,0,4,0,81,11,0,1
1128.61,2,4.0,0,4,4,76,10,4,0
256.86515257714467,3,6.384798782048307,0,1,0,107,3,0,1
4659.33,0,21.0,1,4,3,54,11,3,0
2285.7493757057855,2,3.0391335351804627,0,7,1,106,3,0,1
1964.12,3,0.0,0,2,3,13,6,4,1
2362.5557181034656,0,20.84062503089031,1,3,3,32,6,0,1
4807.21,0,9.0,1,6,3,5,8,1,0
3084.039565886519,2,1.816792793243982,0,4,2,41,6,0,1
2205.62,2,15.0,2,8,3,70,3,4,0
2214.336121041879,2,0.5524943645190963,1,4,2,8,3,2,1
4693.93,0,16.0,1,6,0,8,2,3,0
419.8,4,10.0,2,0,1,110,11,4,0
3151.14,2,16.0,3,4,2,17,13,3,0
2984.01,0,10.0,0,3,3,38,11,0,0
1522.4749697268442,3,3.0020182103942417,1,3,0,88,5,0,1
3372.100580242029,2,17.206597718158058,1,5,0,107,10,0,1
56.91,1,4.0,2,5,0,53,8,4,0
1998.92,3,15.0,2,5,4,73,4,4,0
31.396014589163368,4,9.912909383476322,1,6,0,76,4,0,1
3951.36,1,7.0,1,1,2,87,8,4,0
704.71,2,9.0,1,5,0,98,9,0,0
2663.7620071821216,2,12.542449633763779,1,4,3,22,6,4,1
1187.85,0,0.0,1,3,1,76,6,3,0
2053.25,1,2.0,1,3,0,48,6,1,0
1579.77,1,5.0,0,1,3,15,5,4,0
2902.24,3,4.0,0,2,4,117,9,4,0
1967.0267994854999,3,11.934074134016939,0,2,3,10,6,4,1
4033.46,4,12.0,0,1,4,83,14,3,0
1163.99,4,0.0,2,6,4,86,12,0,0
920.86,2,6.0,1,2,2,63,11,3,0
2471.559626688037,0,9.518606304075366,2,0,1,38,9,0,1
64.68884064818147,0,10.048135580626413,1,5,1,23,14,2,1
422.98,0,18.0,0,6,4,111,14,4,0
4720.49,2,11.0,1,3,1,104,10,4,0
2125.1631012395205,2,15.562032556993383,0,6,0,42,13,3,1
3625.98,3,21.0,0,1,3,38,6,4,0
3354.073444612497,2,8.0,2,4,1,47,12,1,1
2929.4033638373926,0,10.649555651362089,1,4,2,43,8,2,1
2125.3,0,4.0,1,7,3,55,1,3,0
1750.05,2,22.0,1,2,0,20,14,3,0
3600.013735681759,1,10.666356433989636,1,2,2,23,2,0,1
4714.964656856962,2,14.620220662603838,0,1,3,106,3,0,1
2956.77,0,23.0,3,1,0,65,2,1,0
1606.5832472918198,2,15.82065223566493,0,1,0,85,5,4,1
3197.466645512708,1,14.482201701982053,2,3,3,41,5,2,1
1290.07,1,3.0,0,8,2,93,7,0,0
49997.8,1,15.276250050288825,1,3,3,6,13,0,1
2484.663444517375,2,20.59910706019429,2,6,2,63,5,0,1
2465.84,2,12.0,2,1,1,80,5,3,0
3933.66,2,15.0,1,5,3,46,7,3,0
218.09891249011517,0,17.144354652695323,1,2,2,58,3,0,1
803.42,3,21.0,4,3,4,67,3,1,0
1450.92,2,6.0,2,3,0,43,9,3,0
1420.1005746668766,1,9.096159349081349,0,3,2,40,7,2,1
2145.01,4,21.0,2,8,1,97,11,3,0
4179.940452638229,1,13.59101339561408,0,2,2,50,3,0,1
2701.9822259533057,0,19.846056447701677,1,7,0,47,7,3,1
1923.72,4,21.0,1,4,4,83,7,4,0
3752.5,0,13.0,0,5,1,60,7,1,0
4051.17,1,13.0,4,7,3,62,10,0,0
349.68,1,13.0,2,2,1,82,9,3,0
1620.44,4,19.0,1,2,3,68,11,0,0
4296.355788035868,2,14.01849156920081,0,3,3,20,1,1,1
3861.0518810531835,1,6.8032485869595085,0,2,3,99,4,4,1
2995.1,3,4.0,0,4,4,39,8,3,0
2132.85,3,1.0,2,6,0,88,10,3,0
3395.6596947092157,1,15.622092181432567,1,6,2,52,5,1,1
4776.853236286214,2,18.290527039456194,2,0,1,115,8,2,1
2930.97,4,9.0,2,3,0,62,12,1,0
747.5342417349236,1,8.031272629293255,3,4,3,68,2,3,1
1783.5937822188148,2,7.049303666580498,0,3,0,103,9,3,1
3599.43,0,4.0,2,5,2,47,8,1,0
4556.069611097503,0,11.908653568491154,1,0,0,26,9,4,1
4680.975900861447,3,14.339088023858043,0,0,2,45,4,2,1
2555.54,0,22.0,1,1,3,107,8,4,0
4012.76,4,2.0,2,7,2,108,11,4,0
1026.1,4,9.0,0,7,0,105,2,5,0
3849.99,0,15.0,0,5,2,35,13,4,0
3314.3329878852946,0,11.701480491593763,2,1,1,46,10,0,1
4441.18,2,22.0,2,1,3,42,10,4,0
4402.16,3,0.0,1,3,2,67,14,1,0
3495.32,0,5.0,0,7,3,69,9,4,0
1155.37917949474,2,6.923648999792787,1,7,1,94,7,2,1
3223.28,2,6.0,1,2,2,87,5,5,0
775.7874077247271,1,7.345678961857271,0,1,1,79,6,3,1
4634.45733684394,1,3.7635243503413998,0,3,1,25,6,2,1
1414.2276546493376,3,14.38054834236322,0,3,1,109,3,0,1
2884.93,3,9.0,4,1,1,70,13,0,0
467.98619568429484,2,20.847127669154712,1,3,3,61,7,4,1
1216.6216557901075,2,11.0,0,1,1,89,7,0,1
1061.48,2,19.0,2,2,2,51,2,1,0
1596.9750694966028,3,13.158766517249711,0,0,2,38,13,2,1
208.81,1,16.0,2,1,1,16,13,0,0
1706.17,0,23.0,2,3,2,88,8,0,0
4232.307972474667,1,7.995862193196788,2,1,2,102,12,3,1
277.25,3,20.0,1,7,0,15,9,3,0
4795.47,1,3.0,3,6,2,111,8,1,0
2378.07,4,22.0,0,1,1,39,10,4,0
2259.25,2,9.0,4,5,1,10,4,1,0
2419.7020949267185,2,13.408180227811345,0,4,1,27,10,4,1
2553.88,2,7.0,0,1,0,45,3,0,0
4777.718270182033,2,12.679293476939709,0,2,3,56,3,2,1
256.94,1,17.0,2,7,4,31,7,1,0
3409.6,2,10.0,0,0,3,47,2,0,0
3603.02,0,11.0,1,3,2,20,11,3,0
3467.82,1,12.0,2,5,3,112,10,4,0
262.5,1,19.0,0,8,0,47,9,0,0
1510.74,3,16.0,1,1,0,12,14,3,0
4789.9,1,6.0,0,5,0,87,11,3,0
398.68,2,20.0,0,2,2,23,13,1,0
3096.820069293284,4,7.472059660877033,0,6,3,55,10,3,1
2913.397521695678,0,14.756366481797064,1,5,3,15,5,3,1
3223.52,3,2.0,1,4,3,84,2,0,0
337.54,2,12.0,1,6,4,45,8,1,0
3242.62,4,12.0,1,5,3,89,2,1,0
4048.9610594228557,1,16.183209308883495,1,5,3,102,11,1,1
3972.25,0,23.0,2,7,1,109,7,3,0
281.74,4,19.0,1,4,1,48,9,4,0
3874.84,2,3.0,1,1,1,81,8,4,0
3039.04,0,10.0,1,2,3,39,1,5,0
4158.175645616138,0,12.655840279053727,0,6,2,52,2,0,1
3545.191862079724,1,12.60028004116949,1,6,3,43,2,3,1
1959.54,0,2.0,0,5,1,2,11,4,0
312.9608395905566,2,16.83461108551739,1,3,1,32,4,2,1
2512.7897262749625,2,5.404714513251148,1,4,0,91,8,0,1
342.64,2,18.0,1,5,3,16,9,4,0
2250.697266063557,2,18.218949261328316,2,6,0,91,7,4,1
3649.394927636511,3,9.88203302522071,0,5,1,101,6,2,1
2410.07,2,14.0,1,8,2,87,2,4,0
2862.7721950757323,3,4.5354210711706635,2,2,1,66,10,0,1
54.755665528691296,3,11.371681983915767,1,1,2,67,2,1,1
3176.89,1,20.0,3,3,1,50,2,3,0
3332.65,3,23.0,1,2,4,18,6,1,0
3835.062136895918,0,17.88193490980242,0,5,4,74,4,0,1
3775.7150040118663,1,9.281166155365298,1,5,2,36,10,0,1
1729.5,2,11.0,0,6,2,45,10,5,0
673.7087006017066,2,17.033549568427944,2,0,1,38,6,3,1
16.1,0,5.0,0,4,4,105,11,4,0
111.02166693581515,2,17.542992135427774,3,7,3,58,6,3,1
4644.471235962705,0,6.234035675521352,1,2,0,11,4,4,1
4595.57,1,17.0,1,8,3,117,8,4,0
1526.38,3,1.0,2,4,0,3,8,3,0
3087.55,3,13.0,1,8,2,60,13,4,0
3928.0172055638077,0,6.156666565622231,1,1,2,111,1,1,1
1489.66,1,2.0,2,6,3,34,9,1,0
1917.55,1,5.0,1,3,4,36,8,5,0
2764.041707994312,1,11.385490099481082,2,4,1,12,10,3,1
2073.4018308260547,0,7.886445134140603,0,7,0,12,12,3,1
4237.940876045293,0,17.560061197442636,1,6,3,109,13,1,1
1022.9584972662154,0,17.42499349098928,1,2,2,111,10,2,1
969.5712738300821,0,10.422930276417954,2,4,1,47,11,3,1
2636.416104690074,1,12.478056092383474,0,4,0,32,8,1,1
2488.5183147744997,3,21.817688314926194,2,6,2,68,7,1,1
1071.01,0,17.0,2,3,2,11,5,1,0
2705.6440171653117,0,21.40971546430878,1,7,0,46,6,2,1
2841.51,0,14.0,1,0,2,61,1,2,0
232.24,0,6.0,2,4,0,95,1,4,0
4117.642757816386,3,6.1560194714600325,1,1,1,38,4,4,1
1970.52,1,1.0,4,4,3,85,9,1,0
660.9760989692635,3,3.726570432286579,1,2,1,62,8,2,1
3986.95,3,13.0,0,7,4,58,12,1,0
3207.7219299748126,2,5.524446042689117,2,2,0,43,12,1,1
2929.57,0,12.0,0,0,0,37,4,4,0
35.01,0,15.0,2,7,0,87,6,3,0
869.12,1,8.0,0,3,2,59,7,0,0
4601.39,4,23.0,0,7,1,86,12,1,0
304.38905784481636,0,7.486006744298841,0,0,2,54,6,1,1
3613.38,1,17.0,1,2,3,98,5,0,0
856.68,1,11.0,2,0,3,44,7,3,0
1101.99,1,16.0,2,0,2,11,3,1,1
4312.92,1,2.0,0,7,4,56,2,1,0
1526.85,3,4.0,3,5,2,40,8,3,0
845.5793564318144,1,7.856972453459312,1,6,2,61,4,3,1
4538.43,2,0.0,1,1,3,103,7,4,0
945.5788960385075,0,2.508907283016404,2,3,1,2,7,4,1
1321.05,3,7.0,1,0,2,118,14,4,0
1773.05,0,5.0,4,1,3,70,12,3,0
2044.11,3,3.0,4,0,4,28,7,4,0
4928.08,4,13.0,0,5,4,104,4,0,0
1744.1719407026267,1,6.0,0,3,0,17,3,3,1
1147.1848891356385,3,4.715315501379373,2,5,1,21,8,2,1
1766.29,1,22.0,2,4,2,28,5,4,1
2404.536197806359,1,5.684620910913376,0,5,0,20,6,3,1
2008.2234127930615,2,12.396329956634142,2,1,1,26,3,2,1
4023.25,4,4.0,1,3,3,108,2,5,0
3756.7092416556843,1,1.6407002055094306,2,2,0,91,13,3,1
3237.77,2,18.0,2,7,2,16,5,5,0
872.5215279812902,1,17.01017441380146,1,3,4,96,8,3,1
485.01897348014256,2,10.716671747099126,0,2,0,73,10,2,1
4256.912262598573,1,13.511548126713713,1,0,2,22,2,1,1
1271.7098786534718,2,12.665617978575899,1,5,4,20,7,1,1
3651.52048295463,4,11.16936878066443,0,6,0,101,7,2,1
3486.374717438858,0,17.80842275805147,0,4,1,43,8,0,1
1568.163554156912,2,4.119964366376745,0,1,2,113,5,2,1
3837.29,1,8.0,2,1,4,58,11,1,0
2592.9466722915417,3,16.65034301763543,0,3,1,109,5,0,1
526.5425631898282,2,21.69488082594471,2,5,2,59,11,0,1
4906.292818714248,1,18.78873985945827,0,0,1,97,14,3,1
3079.755036156511,0,2.6925919976423867,1,5,1,94,9,1,1
2136.38,0,0.0,0,1,0,37,13,1,0
3108.05,1,5.0,4,1,4,35,8,4,0
2931.63,1,15.0,0,5,3,27,11,4,0
3936.08,2,9.0,1,4,4,61,3,3,0
4677.98,3,5.0,1,1,2,81,11,0,0
213.57,2,2.0,2,6,3,21,2,0,0
635.5901751682612,4,21.725424629882728,0,3,2,82,3,4,1
1775.28,1,15.0,1,5,3,68,11,4,1
56.16,2,2.0,2,0,4,11,13,4,0
3395.42,4,3.0,4,7,2,41,1,4,0
940.341709805069,2,19.324828330297805,1,3,3,51,12,1,1
3843.15,0,21.0,2,8,2,41,3,1,0
4294.45,1,15.0,2,7,3,43,5,0,0
1002.39,3,16.0,2,3,1,62,14,1,0
49997.8,1,23.0,3,8,2,3,4,3,1
4335.34,1,17.0,1,1,3,73,5,0,0
876.13,1,7.0,0,7,1,111,10,5,0
2318.236043081425,2,6.25671342599911,0,2,1,88,12,3,1
4174.09,0,14.0,2,6,1,4,13,4,0
4069.981865193076,2,15.901119861877762,0,4,1,109,9,4,1
1545.6184158197143,2,10.339732050387266,2,4,1,33,13,1,1
4972.8,4,0.0,0,2,1,20,1,0,0
937.26,0,22.0,4,4,0,33,13,3,0
3167.05,4,18.0,0,0,1,73,7,3,0
4454.451191920439,3,4.941581904634395,0,6,3,62,13,2,1
3366.4068478233767,3,11.38212818430161,0,4,2,44,10,1,1
2902.34,3,2.0,1,3,4,75,8,3,0
2984.5972837420422,2,19.166827606909248,1,1,0,28,9,4,1
1757.45,2,1.0,1,3,1,81,11,1,0
640.9337208598632,4,18.474418673304253,0,2,2,76,4,3,1
231.36,1,3.0,2,0,4,93,7,0,0
2913.49,3,8.0,0,4,2,27,11,3,0
2200.123194661749,2,17.56772045637843,1,3,3,12,1,2,1
629.85,1,10.0,1,5,2,40,9,3,1
2901.98,1,20.0,2,4,3,59,14,4,1
4765.9,2,20.0,0,0,3,118,9,0,0
1125.303091882475,3,13.04656592552593,1,5,2,20,11,2,1
35.18,2,0.0,1,3,4,31,1,4,0
4467.605851618732,2,7.974858295350776,1,3,2,118,4,0,1
3766.15,1,5.0,1,5,2,119,7,2,0
171.64682943287568,1,6.731122932226354,1,2,3,2,12,2,1
994.73,2,8.0,2,7,2,68,4,0,0
1384.0443496232806,1,6.580927681823927,0,5,1,110,9,1,1
2012.1028745539893,3,2.57525165038825,1,3,2,36,4,1,1
561.2117307461585,1,16.190599495265204,2,3,2,26,6,1,1
2787.4328320814816,1,14.534425486300274,1,5,2,47,10,2,1
1146.8876736371724,3,9.15940661304061,2,1,1,14,2,1,1
2862.94,3,14.0,1,1,0,99,8,4,0
903.0634267598514,4,3.604113527399011,2,1,3,109,12,0,1
3566.7650326909497,0,7.080173024155474,0,5,2,62,13,2,1
335.3577964606109,0,19.22327263402794,1,2,0,73,13,3,1
3226.86,0,22.0,0,7,4,30,6,4,0
4840.76,2,8.0,1,5,0,105,11,1,0
3859.13,0,0.0,2,4,4,36,7,1,0
335.4,0,20.0,1,1,2,62,9,4,0
3906.23,0,9.0,0,1,0,101,10,1,0
4585.27,2,17.0,1,4,4,37,2,4,0
2862.4077571993435,3,10.180708703793684,2,1,2,61,10,1,1
2931.73,4,18.0,0,0,4,100,14,5,0
451.6377745332168,4,5.340054565599793,1,5,2,9,7,0,1
3606.2666046736435,1,6.987855627012221,0,5,2,67,7,0,1
4476.43,2,3.0,2,5,3,113,12,1,0
4961.41,3,11.0,1,0,1,59,14,0,0
2083.654858059826,3,21.567373137887152,0,3,1,71,10,1,1
1351.5393035847674,2,20.393091040272473,0,1,0,67,3,0,1
155.04,0,20.0,1,0,2,30,1,1,0
524.21,2,5.0,1,8,0,4,3,3,0
3227.785553428103,2,15.608216851075085,1,1,2,25,7,1,1
323.62,1,13.0,2,6,0,115,6,1,0
4426.1085973607605,0,3.7043874706096966,0,2,3,82,3,2,1
3788.18,3,5.0,0,2,4,66,6,0,0
3252.54,2,16.0,0,3,4,112,9,3,0
4925.634415907307,1,7.046546658350013,0,3,2,79,5,0,1
523.43,1,19.0,0,7,0,16,11,5,0
733.35,3,21.0,1,5,1,60,13,1,0
3034.71,1,2.0,1,7,1,47,7,0,0
2425.91,4,21.0,1,2,1,109,10,0,0
2462.306583260943,3,12.705096299079583,1,5,3,25,8,1,1
202.6620954546313,1,7.294569377839803,0,3,2,11,6,3,1
217.9751370768133,2,13.97877981852425,1,4,2,59,3,3,1
1114.094383565235,1,11.167406909013273,0,4,2,109,4,1,1
1094.22,1,14.0,1,4,0,51,11,1,0
1071.2748235160673,3,9.74409146645886,1,5,2,46,4,4,1
2844.13,0,4.0,1,6,1,84,4,2,0
4938.136928699997,2,20.057238867561523,0,0,3,83,6,1,1
1030.4845965004326,1,15.618219855548745,2,0,2,81,3,3,1
4970.509264551211,0,4.611711416686196,1,0,4,79,1,3,1
3092.69,1,19.0,0,4,4,36,13,3,0
44.84246341456143,1,14.50474882851181,1,6,2,82,12,1,1
4668.882678319956,2,8.459948781833834,2,3,2,84,3,4,1
2454.45,4,20.0,2,2,2,8,7,5,1
3096.22,4,18.0,2,7,4,32,3,1,0
513.89,1,4.0,0,7,1,111,8,0,0
2913.24,4,15.0,2,1,1,65,9,0,0
3307.3480287959424,0,19.05813856463355,1,4,1,99,2,3,1
1227.3694761750628,2,18.58165569820844,0,2,2,31,8,3,1
368.45261557672507,3,5.142559316465189,1,6,2,5,11,3,1
1571.03,1,0.0,0,3,1,65,9,0,0
324.70276660579657,2,5.335919562932578,0,5,0,5,13,2,1
4082.18,3,20.0,0,0,3,7,1,4,0
4093.28,2,5.0,0,7,4,81,7,1,0
543.64,2,16.0,1,7,0,40,12,4,0
2070.69,2,4.0,1,2,4,103,14,0,0
3131.9,1,1.0,0,1,0,106,5,0,0
382.16715442393996,1,10.339200374707465,1,4,2,66,6,1,1
3156.92,0,13.0,1,7,3,33,8,4,0
530.03,2,4.0,1,1,3,70,2,4,0
2477.23,0,23.0,2,5,1,91,14,0,0
2719.249710344706,2,22.210819105744562,1,6,2,55,10,3,1
3185.511113338642,3,10.658493964803071,0,5,1,114,12,2,1
4689.76,1,12.0,1,0,0,7,12,3,0
1111.56,0,15.0,0,8,1,89,11,4,1
1072.7,2,10.0,1,4,3,97,6,3,0
2107.47,2,3.0,2,7,3,51,4,4,0
3162.8,4,10.0,2,1,1,87,5,4,0
1164.82,0,15.0,4,6,3,110,3,4,0
2870.062835573632,1,7.693349921714162,0,6,3,38,6,3,1
2877.9946574873784,0,7.788005652135778,1,6,4,48,5,4,1
2198.02,4,23.0,0,0,1,53,1,3,0
76.05491299203413,1,8.622610069891984,1,4,2,30,10,3,1
1544.76,4,2.0,0,0,1,13,2,1,0
3619.63,4,13.0,2,6,2,10,5,1,0
2218.59,4,8.0,0,0,2,55,11,1,0
694.4804932259552,1,10.087343764379327,1,5,1,80,4,2,1
1162.59,0,15.0,0,6,1,98,2,4,0
2557.419687330065,1,5.393247679022073,0,6,2,91,8,1,1
61.02818596817966,0,8.50029004997026,2,3,1,25,14,1,1
4941.375094122436,2,2.4058722863704345,0,5,1,17,7,3,1
1185.2022717162474,0,6.414631328961391,1,3,1,80,7,2,1
4291.6023988102725,1,11.972447088282452,0,4,0,11,8,0,1
4979.85,3,16.0,1,1,2,104,6,3,0
3368.52,2,6.0,1,2,0,10,11,3,0
2547.8378618792017,1,19.82119205648317,0,3,0,84,10,2,1
432.29,1,7.0,0,3,1,84,12,3,0
1022.98,3,5.0,1,3,0,3,7,0,0
1428.549974065925,0,13.958468492260348,0,2,0,75,9,0,1
1793.1622530867942,1,9.677376704009642,0,4,2,111,13,2,1
4604.944242863819,1,18.311688138056926,0,1,2,46,3,3,1
3867.82,1,20.0,1,0,0,24,1,3,0
3064.256791283317,1,1.4709905514030392,1,2,0,117,3,4,1
3900.83,0,7.0,2,3,4,59,3,0,0
3562.1,2,11.0,1,4,4,23,14,1,1
3597.35,1,16.0,2,7,2,63,13,3,0
1264.07,4,8.0,2,7,2,51,4,0,0
1240.6425223185274,2,1.1790981044498463,1,3,2,114,6,0,1
2896.848668429256,2,3.2521603102460475,1,4,0,75,10,2,1
1777.32,0,13.0,3,5,3,24,4,3,0
2710.87,4,11.0,0,8,1,11,10,0,0
2497.82,1,17.0,2,6,3,63,2,2,0
1519.17,4,1.0,1,8,0,12,9,3,0
4211.568144891216,3,8.63531036307268,1,6,2,4,13,1,1
3309.952815100462,2,9.443996026194199,1,2,3,94,12,0,1
4925.92,4,4.0,3,4,0,33,12,1,0
3277.12,0,23.0,4,3,2,38,6,0,0
632.5903129165799,1,16.39483802195756,0,6,2,98,8,2,1
4723.2,4,19.0,0,5,2,1,11,3,0
3309.539116905834,1,15.064942756809993,0,2,1,39,7,0,1
2284.104336849079,3,7.651392011928319,0,4,3,113,1,2,1
510.83291504044763,0,16.9493698418473,0,3,2,85,7,0,1
2972.88,4,3.0,1,3,2,93,2,4,0
2715.14,4,4.0,4,0,1,71,10,3,0
4589.215495731248,3,9.306466173265818,1,2,2,50,9,4,1
476.23480122244644,2,15.586672191848233,1,6,2,30,8,4,1
2431.57,3,19.0,4,1,1,68,5,0,0
2714.7702949453837,1,21.745161352248516,0,0,1,103,7,3,1
4785.073254608278,3,12.958821957961625,1,3,3,57,1,3,1
202.48,4,3.0,2,2,2,25,5,1,0
176.18,0,12.0,3,7,4,97,6,4,0
3247.85,3,1.0,2,8,2,64,6,0,0
3363.381907040385,0,12.572027328221433,1,0,2,85,9,1,1
3048.877991787721,3,12.795530692526441,1,6,0,44,10,1,1
3394.2830327164543,2,16.892269439970192,1,4,3,57,5,2,1
3963.52,3,7.0,1,4,2,94,14,4,0
4290.91,4,19.0,2,7,3,105,2,1,0
1004.2238491208302,2,16.44098183406917,1,2,3,97,6,0,1
2894.907024987741,3,5.659396147525964,1,0,0,94,4,1,1
438.18,3,21.0,1,7,2,73,12,0,0
1136.6683823387996,1,10.921292856106268,2,4,2,6,7,1,1
173.69,4,16.0,1,6,4,86,12,3,0
2948.0867915773038,3,18.38356710130524,0,6,3,30,6,1,1
1626.1840210972593,3,16.68235880384473,1,1,3,75,5,3,1
4152.79,0,19.0,1,7,2,63,10,2,0
982.4122800420978,0,14.0,1,1,3,102,8,3,1
4809.87,2,7.0,2,4,2,89,12,3,0
4285.874251168097,1,15.466694949764303,2,4,2,3,10,0,1
2817.89,2,10.0,2,1,1,75,1,4,0
596.9663242069232,3,15.724189908069652,0,1,1,79,10,1,1
849.17,0,23.0,4,1,1,112,11,3,0
1791.8,4,14.0,2,5,1,15,5,0,0
2124.21,4,2.0,1,2,3,54,8,1,0
1505.89,3,17.0,2,2,2,25,10,4,0
9.29,4,13.0,1,2,2,74,13,4,0
322.51,2,20.0,1,6,1,91,6,1,0
4232.173558680971,1,7.721548328510761,2,1,2,102,11,3,1
1474.23,0,14.0,1,6,4,52,11,3,0
2105.2,3,0.0,2,3,1,82,9,3,0
4920.890789908347,3,17.587919851386417,1,4,1,50,4,1,1
2554.86,3,15.0,1,0,4,10,12,1,0
2907.4498530096143,2,8.414271095097675,0,2,1,89,3,3,1
1344.01,0,0.0,0,7,1,24,4,4,0
801.17,2,3.0,1,3,3,51,2,0,0
